2025-01-19 15:46:52 status installed libseccomp2:armel 2.3.1-2.1+deb9u1
2025-01-19 15:46:52 configure procps:armel 2:3.3.12-3+deb9u1 2:3.3.12-3+deb9u1
2025-01-19 15:46:52 status unpacked procps:armel 2:3.3.12-3+deb9u1
2025-01-19 15:46:52 status unpacked procps:armel 2:3.3.12-3+deb9u1
2025-01-19 15:46:52 status unpacked procps:armel 2:3.3.12-3+deb9u1
2025-01-19 15:46:52 status unpacked procps:armel 2:3.3.12-3+deb9u1
2025-01-19 15:46:52 status half-configured procps:armel 2:3.3.12-3+deb9u1
2025-01-19 15:46:52 status installed procps:armel 2:3.3.12-3+deb9u1
2025-01-19 15:46:52 configure libdevmapper1.02.1:armel 2:1.02.137-2 2:1.02.137-2
2025-01-19 15:46:52 status unpacked libdevmapper1.02.1:armel 2:1.02.137-2
2025-01-19 15:46:52 status half-configured libdevmapper1.02.1:armel 2:1.02.137-2
2025-01-19 15:46:52 status installed libdevmapper1.02.1:armel 2:1.02.137-2
2025-01-19 15:46:52 configure dmsetup:armel 2:1.02.137-2 2:1.02.137-2
2025-01-19 15:46:52 status unpacked dmsetup:armel 2:1.02.137-2
2025-01-19 15:46:52 status half-configured dmsetup:armel 2:1.02.137-2
2025-01-19 15:46:52 status installed dmsetup:armel 2:1.02.137-2
2025-01-19 15:46:52 configure libcryptsetup4:armel 2:1.7.3-4 2:1.7.3-4
2025-01-19 15:46:52 status unpacked libcryptsetup4:armel 2:1.7.3-4
2025-01-19 15:46:52 status half-configured libcryptsetup4:armel 2:1.7.3-4
2025-01-19 15:46:52 status installed libcryptsetup4:armel 2:1.7.3-4
2025-01-19 15:46:52 configure systemd:armel 232-25+deb9u12 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status unpacked systemd:armel 232-25+deb9u12
2025-01-19 15:46:52 status half-configured systemd:armel 232-25+deb9u12
2025-01-19 15:46:55 status installed systemd:armel 232-25+deb9u12
2025-01-19 15:46:55 trigproc libc-bin:armel 2.24-11+deb9u4 <none>
2025-01-19 15:46:55 status half-configured libc-bin:armel 2.24-11+deb9u4
2025-01-19 15:46:55 status installed libc-bin:armel 2.24-11+deb9u4
2025-01-19 15:47:27 startup archives install
2025-01-19 15:47:27 install systemd-sysv:armel <none> 232-25+deb9u12
2025-01-19 15:47:27 status half-installed systemd-sysv:armel 232-25+deb9u12
2025-01-19 15:47:27 status unpacked systemd-sysv:armel 232-25+deb9u12
2025-01-19 15:47:27 status unpacked systemd-sysv:armel 232-25+deb9u12
2025-01-19 15:47:27 configure systemd-sysv:armel 232-25+deb9u12 232-25+deb9u12
2025-01-19 15:47:27 status unpacked systemd-sysv:armel 232-25+deb9u12
2025-01-19 15:47:27 status half-configured systemd-sysv:armel 232-25+deb9u12
2025-01-19 15:47:27 status installed systemd-sysv:armel 232-25+deb9u12
2025-01-19 15:47:27 startup archives unpack
2025-01-19 15:47:27 install apt:armel <none> 1.4.10
2025-01-19 15:47:27 status triggers-pending libc-bin:armel 2.24-11+deb9u4
2025-01-19 15:47:27 status half-installed apt:armel 1.4.10
2025-01-19 15:47:28 status unpacked apt:armel 1.4.10
2025-01-19 15:47:28 status unpacked apt:armel 1.4.10
2025-01-19 15:47:28 install apt-utils:armel <none> 1.4.10
2025-01-19 15:47:28 status half-installed apt-utils:armel 1.4.10
2025-01-19 15:47:28 status unpacked apt-utils:armel 1.4.10
2025-01-19 15:47:28 status unpacked apt-utils:armel 1.4.10
2025-01-19 15:47:28 install bsdmainutils:armel <none> 9.0.12+nmu1
2025-01-19 15:47:28 status half-installed bsdmainutils:armel 9.0.12+nmu1
2025-01-19 15:47:28 status unpacked bsdmainutils:armel 9.0.12+nmu1
2025-01-19 15:47:28 status unpacked bsdmainutils:armel 9.0.12+nmu1
2025-01-19 15:47:28 install cpio:armel <none> 2.11+dfsg-6
2025-01-19 15:47:28 status half-installed cpio:armel 2.11+dfsg-6
2025-01-19 15:47:29 status unpacked cpio:armel 2.11+dfsg-6
2025-01-19 15:47:29 status unpacked cpio:armel 2.11+dfsg-6
2025-01-19 15:47:29 install cron:armel <none> 3.0pl1-128+deb9u1
2025-01-19 15:47:29 status half-installed cron:armel 3.0pl1-128+deb9u1
2025-01-19 15:47:29 status triggers-pending systemd:armel 232-25+deb9u12
2025-01-19 15:47:29 status unpacked cron:armel 3.0pl1-128+deb9u1
2025-01-19 15:47:29 status unpacked cron:armel 3.0pl1-128+deb9u1
2025-01-19 15:47:29 install debconf-i18n:all <none> 1.5.61
2025-01-19 15:47:29 status half-installed debconf-i18n:all 1.5.61
2025-01-19 15:47:29 status unpacked debconf-i18n:all 1.5.61
2025-01-19 15:47:29 status unpacked debconf-i18n:all 1.5.61
2025-01-19 15:47:29 install debian-archive-keyring:all <none> 2017.5+deb9u1
2025-01-19 15:47:29 status half-installed debian-archive-keyring:all 2017.5+deb9u1
2025-01-19 15:47:29 status unpacked debian-archive-keyring:all 2017.5+deb9u1
2025-01-19 15:47:29 status unpacked debian-archive-keyring:all 2017.5+deb9u1
2025-01-19 15:47:29 install gnupg:armel <none> 2.1.18-8~deb9u4
2025-01-19 15:47:29 status half-installed gnupg:armel 2.1.18-8~deb9u4
2025-01-19 15:47:30 status unpacked gnupg:armel 2.1.18-8~deb9u4
2025-01-19 15:47:30 status unpacked gnupg:armel 2.1.18-8~deb9u4
2025-01-19 15:47:30 install gnupg-agent:armel <none> 2.1.18-8~deb9u4
2025-01-19 15:47:30 status half-installed gnupg-agent:armel 2.1.18-8~deb9u4
2025-01-19 15:47:30 status unpacked gnupg-agent:armel 2.1.18-8~deb9u4
2025-01-19 15:47:30 status unpacked gnupg-agent:armel 2.1.18-8~deb9u4
2025-01-19 15:47:30 install gpgv:armel <none> 2.1.18-8~deb9u4
2025-01-19 15:47:30 status half-installed gpgv:armel 2.1.18-8~deb9u4
2025-01-19 15:47:30 status unpacked gpgv:armel 2.1.18-8~deb9u4
2025-01-19 15:47:30 status unpacked gpgv:armel 2.1.18-8~deb9u4
2025-01-19 15:47:30 install ifupdown:armel <none> 0.8.19
2025-01-19 15:47:30 status half-installed ifupdown:armel 0.8.19
2025-01-19 15:47:30 status unpacked ifupdown:armel 0.8.19
2025-01-19 15:47:30 status unpacked ifupdown:armel 0.8.19
2025-01-19 15:47:30 install init:armel <none> 1.48
2025-01-19 15:47:30 status half-installed init:armel 1.48
2025-01-19 15:47:30 status unpacked init:armel 1.48
2025-01-19 15:47:30 status unpacked init:armel 1.48
2025-01-19 15:47:31 install iproute2:armel <none> 4.9.0-1+deb9u1
2025-01-19 15:47:31 status half-installed iproute2:armel 4.9.0-1+deb9u1
2025-01-19 15:47:31 status unpacked iproute2:armel 4.9.0-1+deb9u1
2025-01-19 15:47:31 status unpacked iproute2:armel 4.9.0-1+deb9u1
2025-01-19 15:47:31 install iptables:armel <none> 1.6.0+snapshot20161117-6
2025-01-19 15:47:31 status half-installed iptables:armel 1.6.0+snapshot20161117-6
2025-01-19 15:47:31 status unpacked iptables:armel 1.6.0+snapshot20161117-6
2025-01-19 15:47:31 status unpacked iptables:armel 1.6.0+snapshot20161117-6
2025-01-19 15:47:31 install iputils-ping:armel <none> 3:20161105-1
2025-01-19 15:47:31 status half-installed iputils-ping:armel 3:20161105-1
2025-01-19 15:47:31 status unpacked iputils-ping:armel 3:20161105-1
2025-01-19 15:47:31 status unpacked iputils-ping:armel 3:20161105-1
2025-01-19 15:47:31 install isc-dhcp-client:armel <none> 4.3.5-3+deb9u1
2025-01-19 15:47:31 status half-installed isc-dhcp-client:armel 4.3.5-3+deb9u1
2025-01-19 15:47:31 status unpacked isc-dhcp-client:armel 4.3.5-3+deb9u1
2025-01-19 15:47:31 status unpacked isc-dhcp-client:armel 4.3.5-3+deb9u1
2025-01-19 15:47:31 install isc-dhcp-common:armel <none> 4.3.5-3+deb9u1
2025-01-19 15:47:31 status half-installed isc-dhcp-common:armel 4.3.5-3+deb9u1
2025-01-19 15:47:31 status unpacked isc-dhcp-common:armel 4.3.5-3+deb9u1
2025-01-19 15:47:31 status unpacked isc-dhcp-common:armel 4.3.5-3+deb9u1
2025-01-19 15:47:31 install kmod:armel <none> 23-2
2025-01-19 15:47:31 status half-installed kmod:armel 23-2
2025-01-19 15:47:31 status unpacked kmod:armel 23-2
2025-01-19 15:47:31 status unpacked kmod:armel 23-2
2025-01-19 15:47:32 install libapt-inst2.0:armel <none> 1.4.10
2025-01-19 15:47:32 status half-installed libapt-inst2.0:armel 1.4.10
2025-01-19 15:47:32 status unpacked libapt-inst2.0:armel 1.4.10
2025-01-19 15:47:32 status unpacked libapt-inst2.0:armel 1.4.10
2025-01-19 15:47:32 install libapt-pkg5.0:armel <none> 1.4.10
2025-01-19 15:47:32 status half-installed libapt-pkg5.0:armel 1.4.10
2025-01-19 15:47:32 status unpacked libapt-pkg5.0:armel 1.4.10
2025-01-19 15:47:32 status unpacked libapt-pkg5.0:armel 1.4.10
2025-01-19 15:47:32 install libassuan0:armel <none> 2.4.3-2
2025-01-19 15:47:32 status half-installed libassuan0:armel 2.4.3-2
2025-01-19 15:47:32 status unpacked libassuan0:armel 2.4.3-2
2025-01-19 15:47:32 status unpacked libassuan0:armel 2.4.3-2
2025-01-19 15:47:32 install libbsd0:armel <none> 0.8.3-1
2025-01-19 15:47:32 status half-installed libbsd0:armel 0.8.3-1
2025-01-19 15:47:32 status unpacked libbsd0:armel 0.8.3-1
2025-01-19 15:47:32 status unpacked libbsd0:armel 0.8.3-1
2025-01-19 15:47:32 install libdns-export162:armel <none> 1:9.10.3.dfsg.P4-12.3+deb9u6
2025-01-19 15:47:32 status half-installed libdns-export162:armel 1:9.10.3.dfsg.P4-12.3+deb9u6
2025-01-19 15:47:32 status unpacked libdns-export162:armel 1:9.10.3.dfsg.P4-12.3+deb9u6
2025-01-19 15:47:32 status unpacked libdns-export162:armel 1:9.10.3.dfsg.P4-12.3+deb9u6
2025-01-19 15:47:32 install libelf1:armel <none> 0.168-1
2025-01-19 15:47:32 status half-installed libelf1:armel 0.168-1
2025-01-19 15:47:33 status unpacked libelf1:armel 0.168-1
2025-01-19 15:47:33 status unpacked libelf1:armel 0.168-1
2025-01-19 15:47:33 install libestr0:armel <none> 0.1.10-2
2025-01-19 15:47:33 status half-installed libestr0:armel 0.1.10-2
2025-01-19 15:47:33 status unpacked libestr0:armel 0.1.10-2
2025-01-19 15:47:33 status unpacked libestr0:armel 0.1.10-2
2025-01-19 15:47:33 install libfastjson4:armel <none> 0.99.4-1
2025-01-19 15:47:33 status half-installed libfastjson4:armel 0.99.4-1
2025-01-19 15:47:33 status unpacked libfastjson4:armel 0.99.4-1
2025-01-19 15:47:33 status unpacked libfastjson4:armel 0.99.4-1
2025-01-19 15:47:33 install libffi6:armel <none> 3.2.1-6
2025-01-19 15:47:33 status half-installed libffi6:armel 3.2.1-6
2025-01-19 15:47:33 status unpacked libffi6:armel 3.2.1-6
2025-01-19 15:47:33 status unpacked libffi6:armel 3.2.1-6
2025-01-19 15:47:33 install libgdbm3:armel <none> 1.8.3-14
2025-01-19 15:47:33 status half-installed libgdbm3:armel 1.8.3-14
2025-01-19 15:47:33 status unpacked libgdbm3:armel 1.8.3-14
2025-01-19 15:47:33 status unpacked libgdbm3:armel 1.8.3-14
2025-01-19 15:47:33 install libgmp10:armel <none> 2:6.1.2+dfsg-1
2025-01-19 15:47:33 status half-installed libgmp10:armel 2:6.1.2+dfsg-1
2025-01-19 15:47:33 status unpacked libgmp10:armel 2:6.1.2+dfsg-1
2025-01-19 15:47:33 status unpacked libgmp10:armel 2:6.1.2+dfsg-1
2025-01-19 15:47:33 install libgnutls30:armel <none> 3.5.8-5+deb9u5
2025-01-19 15:47:33 status half-installed libgnutls30:armel 3.5.8-5+deb9u5
2025-01-19 15:47:33 status unpacked libgnutls30:armel 3.5.8-5+deb9u5
2025-01-19 15:47:33 status unpacked libgnutls30:armel 3.5.8-5+deb9u5
2025-01-19 15:47:34 install libhogweed4:armel <none> 3.3-1+b2
2025-01-19 15:47:34 status half-installed libhogweed4:armel 3.3-1+b2
2025-01-19 15:47:34 status unpacked libhogweed4:armel 3.3-1+b2
2025-01-19 15:47:34 status unpacked libhogweed4:armel 3.3-1+b2
2025-01-19 15:47:34 install libidn2-0:armel <none> 0.16-1+deb9u1
2025-01-19 15:47:34 status half-installed libidn2-0:armel 0.16-1+deb9u1
2025-01-19 15:47:34 status unpacked libidn2-0:armel 0.16-1+deb9u1
2025-01-19 15:47:34 status unpacked libidn2-0:armel 0.16-1+deb9u1
2025-01-19 15:47:34 install libip6tc0:armel <none> 1.6.0+snapshot20161117-6
2025-01-19 15:47:34 status half-installed libip6tc0:armel 1.6.0+snapshot20161117-6
2025-01-19 15:47:34 status unpacked libip6tc0:armel 1.6.0+snapshot20161117-6
2025-01-19 15:47:34 status unpacked libip6tc0:armel 1.6.0+snapshot20161117-6
2025-01-19 15:47:34 install libiptc0:armel <none> 1.6.0+snapshot20161117-6
2025-01-19 15:47:34 status half-installed libiptc0:armel 1.6.0+snapshot20161117-6
2025-01-19 15:47:34 status unpacked libiptc0:armel 1.6.0+snapshot20161117-6
2025-01-19 15:47:34 status unpacked libiptc0:armel 1.6.0+snapshot20161117-6
2025-01-19 15:47:34 install libisc-export160:armel <none> 1:9.10.3.dfsg.P4-12.3+deb9u6
2025-01-19 15:47:34 status half-installed libisc-export160:armel 1:9.10.3.dfsg.P4-12.3+deb9u6
2025-01-19 15:47:34 status unpacked libisc-export160:armel 1:9.10.3.dfsg.P4-12.3+deb9u6
2025-01-19 15:47:34 status unpacked libisc-export160:armel 1:9.10.3.dfsg.P4-12.3+deb9u6
2025-01-19 15:47:34 install libksba8:armel <none> 1.3.5-2
2025-01-19 15:47:34 status half-installed libksba8:armel 1.3.5-2
2025-01-19 15:47:34 status unpacked libksba8:armel 1.3.5-2
2025-01-19 15:47:34 status unpacked libksba8:armel 1.3.5-2
2025-01-19 15:47:34 install liblocale-gettext-perl:armel <none> 1.07-3+b1
2025-01-19 15:47:34 status half-installed liblocale-gettext-perl:armel 1.07-3+b1
2025-01-19 15:47:34 status unpacked liblocale-gettext-perl:armel 1.07-3+b1
2025-01-19 15:47:34 status unpacked liblocale-gettext-perl:armel 1.07-3+b1
2025-01-19 15:47:34 install liblogging-stdlog0:armel <none> 1.0.5-2+b2
2025-01-19 15:47:34 status half-installed liblogging-stdlog0:armel 1.0.5-2+b2
2025-01-19 15:47:35 status unpacked liblogging-stdlog0:armel 1.0.5-2+b2
2025-01-19 15:47:35 status unpacked liblogging-stdlog0:armel 1.0.5-2+b2
2025-01-19 15:47:35 install liblognorm5:armel <none> 2.0.1-1.1+b1
2025-01-19 15:47:35 status half-installed liblognorm5:armel 2.0.1-1.1+b1
2025-01-19 15:47:35 status unpacked liblognorm5:armel 2.0.1-1.1+b1
2025-01-19 15:47:35 status unpacked liblognorm5:armel 2.0.1-1.1+b1
2025-01-19 15:47:35 install libmnl0:armel <none> 1.0.4-2
2025-01-19 15:47:35 status half-installed libmnl0:armel 1.0.4-2
2025-01-19 15:47:35 status unpacked libmnl0:armel 1.0.4-2
2025-01-19 15:47:35 status unpacked libmnl0:armel 1.0.4-2
2025-01-19 15:47:35 install libnetfilter-conntrack3:armel <none> 1.0.6-2
2025-01-19 15:47:35 status half-installed libnetfilter-conntrack3:armel 1.0.6-2
2025-01-19 15:47:35 status unpacked libnetfilter-conntrack3:armel 1.0.6-2
2025-01-19 15:47:35 status unpacked libnetfilter-conntrack3:armel 1.0.6-2
2025-01-19 15:47:35 install libnettle6:armel <none> 3.3-1+b2
2025-01-19 15:47:35 status half-installed libnettle6:armel 3.3-1+b2
2025-01-19 15:47:35 status unpacked libnettle6:armel 3.3-1+b2
2025-01-19 15:47:35 status unpacked libnettle6:armel 3.3-1+b2
2025-01-19 15:47:35 install libnewt0.52:armel <none> 0.52.19-1+b1
2025-01-19 15:47:35 status half-installed libnewt0.52:armel 0.52.19-1+b1
2025-01-19 15:47:35 status unpacked libnewt0.52:armel 0.52.19-1+b1
2025-01-19 15:47:35 status unpacked libnewt0.52:armel 0.52.19-1+b1
2025-01-19 15:47:35 install libnfnetlink0:armel <none> 1.0.1-3
2025-01-19 15:47:35 status half-installed libnfnetlink0:armel 1.0.1-3
2025-01-19 15:47:35 status unpacked libnfnetlink0:armel 1.0.1-3
2025-01-19 15:47:35 status unpacked libnfnetlink0:armel 1.0.1-3
2025-01-19 15:47:35 install libnpth0:armel <none> 1.3-1
2025-01-19 15:47:35 status half-installed libnpth0:armel 1.3-1
2025-01-19 15:47:35 status unpacked libnpth0:armel 1.3-1
2025-01-19 15:47:35 status unpacked libnpth0:armel 1.3-1
2025-01-19 15:47:36 install libp11-kit0:armel <none> 0.23.3-2
2025-01-19 15:47:36 status half-installed libp11-kit0:armel 0.23.3-2
2025-01-19 15:47:36 status unpacked libp11-kit0:armel 0.23.3-2
2025-01-19 15:47:36 status unpacked libp11-kit0:armel 0.23.3-2
2025-01-19 15:47:36 install libpipeline1:armel <none> 1.4.1-2
2025-01-19 15:47:36 status half-installed libpipeline1:armel 1.4.1-2
2025-01-19 15:47:36 status unpacked libpipeline1:armel 1.4.1-2
2025-01-19 15:47:36 status unpacked libpipeline1:armel 1.4.1-2
2025-01-19 15:47:36 install libpopt0:armel <none> 1.16-10+b2
2025-01-19 15:47:36 status half-installed libpopt0:armel 1.16-10+b2
2025-01-19 15:47:36 status unpacked libpopt0:armel 1.16-10+b2
2025-01-19 15:47:36 status unpacked libpopt0:armel 1.16-10+b2
2025-01-19 15:47:36 install libpsl5:armel <none> 0.17.0-3
2025-01-19 15:47:36 status half-installed libpsl5:armel 0.17.0-3
2025-01-19 15:47:36 status unpacked libpsl5:armel 0.17.0-3
2025-01-19 15:47:36 status unpacked libpsl5:armel 0.17.0-3
2025-01-19 15:47:36 install libreadline7:armel <none> 7.0-3
2025-01-19 15:47:36 status half-installed libreadline7:armel 7.0-3
2025-01-19 15:47:36 status unpacked libreadline7:armel 7.0-3
2025-01-19 15:47:36 status unpacked libreadline7:armel 7.0-3
2025-01-19 15:47:36 install libslang2:armel <none> 2.3.1-5
2025-01-19 15:47:36 status half-installed libslang2:armel 2.3.1-5
2025-01-19 15:47:36 status unpacked libslang2:armel 2.3.1-5
2025-01-19 15:47:36 status unpacked libslang2:armel 2.3.1-5
2025-01-19 15:47:36 install libsqlite3-0:armel <none> 3.16.2-5+deb9u1
2025-01-19 15:47:36 status half-installed libsqlite3-0:armel 3.16.2-5+deb9u1
2025-01-19 15:47:37 status unpacked libsqlite3-0:armel 3.16.2-5+deb9u1
2025-01-19 15:47:37 status unpacked libsqlite3-0:armel 3.16.2-5+deb9u1
2025-01-19 15:47:37 install libssl1.0.2:armel <none> 1.0.2u-1~deb9u1
2025-01-19 15:47:37 status half-installed libssl1.0.2:armel 1.0.2u-1~deb9u1
2025-01-19 15:47:37 status unpacked libssl1.0.2:armel 1.0.2u-1~deb9u1
2025-01-19 15:47:37 status unpacked libssl1.0.2:armel 1.0.2u-1~deb9u1
2025-01-19 15:47:37 install libssl1.1:armel <none> 1.1.0l-1~deb9u1
2025-01-19 15:47:37 status half-installed libssl1.1:armel 1.1.0l-1~deb9u1
2025-01-19 15:47:37 status unpacked libssl1.1:armel 1.1.0l-1~deb9u1
2025-01-19 15:47:37 status unpacked libssl1.1:armel 1.1.0l-1~deb9u1
2025-01-19 15:47:37 install libstdc++6:armel <none> 6.3.0-18+deb9u1
2025-01-19 15:47:37 status half-installed libstdc++6:armel 6.3.0-18+deb9u1
2025-01-19 15:47:37 status unpacked libstdc++6:armel 6.3.0-18+deb9u1
2025-01-19 15:47:37 status unpacked libstdc++6:armel 6.3.0-18+deb9u1
2025-01-19 15:47:37 install libtasn1-6:armel <none> 4.10-1.1+deb9u1
2025-01-19 15:47:37 status half-installed libtasn1-6:armel 4.10-1.1+deb9u1
2025-01-19 15:47:37 status unpacked libtasn1-6:armel 4.10-1.1+deb9u1
2025-01-19 15:47:37 status unpacked libtasn1-6:armel 4.10-1.1+deb9u1
2025-01-19 15:47:38 install libtext-charwidth-perl:armel <none> 0.04-7+b5
2025-01-19 15:47:38 status half-installed libtext-charwidth-perl:armel 0.04-7+b5
2025-01-19 15:47:38 status unpacked libtext-charwidth-perl:armel 0.04-7+b5
2025-01-19 15:47:38 status unpacked libtext-charwidth-perl:armel 0.04-7+b5
2025-01-19 15:47:38 install libtext-iconv-perl:armel <none> 1.7-5+b4
2025-01-19 15:47:38 status half-installed libtext-iconv-perl:armel 1.7-5+b4
2025-01-19 15:47:38 status unpacked libtext-iconv-perl:armel 1.7-5+b4
2025-01-19 15:47:38 status unpacked libtext-iconv-perl:armel 1.7-5+b4
2025-01-19 15:47:38 install libtext-wrapi18n-perl:all <none> 0.06-7.1
2025-01-19 15:47:38 status half-installed libtext-wrapi18n-perl:all 0.06-7.1
2025-01-19 15:47:38 status unpacked libtext-wrapi18n-perl:all 0.06-7.1
2025-01-19 15:47:38 status unpacked libtext-wrapi18n-perl:all 0.06-7.1
2025-01-19 15:47:38 install libunistring0:armel <none> 0.9.6+really0.9.3-0.1
2025-01-19 15:47:38 status half-installed libunistring0:armel 0.9.6+really0.9.3-0.1
2025-01-19 15:47:38 status unpacked libunistring0:armel 0.9.6+really0.9.3-0.1
2025-01-19 15:47:38 status unpacked libunistring0:armel 0.9.6+really0.9.3-0.1
2025-01-19 15:47:38 install libxapian30:armel <none> 1.4.3-2+deb9u3
2025-01-19 15:47:38 status half-installed libxapian30:armel 1.4.3-2+deb9u3
2025-01-19 15:47:38 status unpacked libxapian30:armel 1.4.3-2+deb9u3
2025-01-19 15:47:38 status unpacked libxapian30:armel 1.4.3-2+deb9u3
2025-01-19 15:47:38 install libxtables12:armel <none> 1.6.0+snapshot20161117-6
2025-01-19 15:47:38 status half-installed libxtables12:armel 1.6.0+snapshot20161117-6
2025-01-19 15:47:38 status unpacked libxtables12:armel 1.6.0+snapshot20161117-6
2025-01-19 15:47:38 status unpacked libxtables12:armel 1.6.0+snapshot20161117-6
2025-01-19 15:47:38 install logrotate:armel <none> 3.11.0-0.1
2025-01-19 15:47:38 status half-installed logrotate:armel 3.11.0-0.1
2025-01-19 15:47:39 status unpacked logrotate:armel 3.11.0-0.1
2025-01-19 15:47:39 status unpacked logrotate:armel 3.11.0-0.1
2025-01-19 15:47:39 install nano:armel <none> 2.7.4-1
2025-01-19 15:47:39 status half-installed nano:armel 2.7.4-1
2025-01-19 15:47:39 status unpacked nano:armel 2.7.4-1
2025-01-19 15:47:39 status unpacked nano:armel 2.7.4-1
2025-01-19 15:47:39 install netbase:all <none> 5.4
2025-01-19 15:47:39 status half-installed netbase:all 5.4
2025-01-19 15:47:39 status unpacked netbase:all 5.4
2025-01-19 15:47:39 status unpacked netbase:all 5.4
2025-01-19 15:47:39 install pinentry-curses:armel <none> 1.0.0-2
2025-01-19 15:47:39 status half-installed pinentry-curses:armel 1.0.0-2
2025-01-19 15:47:39 status unpacked pinentry-curses:armel 1.0.0-2
2025-01-19 15:47:39 status unpacked pinentry-curses:armel 1.0.0-2
2025-01-19 15:47:39 install readline-common:all <none> 7.0-3
2025-01-19 15:47:39 status half-installed readline-common:all 7.0-3
2025-01-19 15:47:39 status unpacked readline-common:all 7.0-3
2025-01-19 15:47:39 status unpacked readline-common:all 7.0-3
2025-01-19 15:47:39 install rsyslog:armel <none> 8.24.0-1
2025-01-19 15:47:39 status half-installed rsyslog:armel 8.24.0-1
2025-01-19 15:47:39 status unpacked rsyslog:armel 8.24.0-1
2025-01-19 15:47:39 status unpacked rsyslog:armel 8.24.0-1
2025-01-19 15:47:39 install tasksel:all <none> 3.39
2025-01-19 15:47:39 status half-installed tasksel:all 3.39
2025-01-19 15:47:40 status unpacked tasksel:all 3.39
2025-01-19 15:47:40 status unpacked tasksel:all 3.39
2025-01-19 15:47:40 install tasksel-data:all <none> 3.39
2025-01-19 15:47:40 status half-installed tasksel-data:all 3.39
2025-01-19 15:47:40 status unpacked tasksel-data:all 3.39
2025-01-19 15:47:40 status unpacked tasksel-data:all 3.39
2025-01-19 15:47:40 install udev:armel <none> 232-25+deb9u12
2025-01-19 15:47:40 status half-installed udev:armel 232-25+deb9u12
2025-01-19 15:47:40 status unpacked udev:armel 232-25+deb9u12
2025-01-19 15:47:40 status unpacked udev:armel 232-25+deb9u12
2025-01-19 15:47:41 install vim-common:all <none> 2:8.0.0197-4+deb9u3
2025-01-19 15:47:41 status half-installed vim-common:all 2:8.0.0197-4+deb9u3
2025-01-19 15:47:41 status unpacked vim-common:all 2:8.0.0197-4+deb9u3
2025-01-19 15:47:41 status unpacked vim-common:all 2:8.0.0197-4+deb9u3
2025-01-19 15:47:41 install vim-tiny:armel <none> 2:8.0.0197-4+deb9u3
2025-01-19 15:47:41 status half-installed vim-tiny:armel 2:8.0.0197-4+deb9u3
2025-01-19 15:47:41 status unpacked vim-tiny:armel 2:8.0.0197-4+deb9u3
2025-01-19 15:47:41 status unpacked vim-tiny:armel 2:8.0.0197-4+deb9u3
2025-01-19 15:47:41 install wget:armel <none> 1.18-5+deb9u3
2025-01-19 15:47:41 status half-installed wget:armel 1.18-5+deb9u3
2025-01-19 15:47:41 status unpacked wget:armel 1.18-5+deb9u3
2025-01-19 15:47:41 status unpacked wget:armel 1.18-5+deb9u3
2025-01-19 15:47:41 install whiptail:armel <none> 0.52.19-1+b1
2025-01-19 15:47:41 status half-installed whiptail:armel 0.52.19-1+b1
2025-01-19 15:47:41 status unpacked whiptail:armel 0.52.19-1+b1
2025-01-19 15:47:41 status unpacked whiptail:armel 0.52.19-1+b1
2025-01-19 15:47:41 install xxd:armel <none> 2:8.0.0197-4+deb9u3
2025-01-19 15:47:41 status half-installed xxd:armel 2:8.0.0197-4+deb9u3
2025-01-19 15:47:41 status unpacked xxd:armel 2:8.0.0197-4+deb9u3
2025-01-19 15:47:41 status unpacked xxd:armel 2:8.0.0197-4+deb9u3
2025-01-19 15:47:41 trigproc libc-bin:armel 2.24-11+deb9u4 <none>
2025-01-19 15:47:41 status half-configured libc-bin:armel 2.24-11+deb9u4
2025-01-19 15:47:42 status installed libc-bin:armel 2.24-11+deb9u4
2025-01-19 15:47:42 trigproc systemd:armel 232-25+deb9u12 <none>
2025-01-19 15:47:42 status half-configured systemd:armel 232-25+deb9u12
2025-01-19 15:47:42 status installed systemd:armel 232-25+deb9u12
2025-01-19 15:47:42 startup packages configure
2025-01-19 15:47:42 configure libnpth0:armel 1.3-1 <none>
2025-01-19 15:47:42 status triggers-pending libc-bin:armel 2.24-11+deb9u4
2025-01-19 15:47:42 status unpacked libnpth0:armel 1.3-1
2025-01-19 15:47:42 status half-configured libnpth0:armel 1.3-1
